Year,Month,Day,Temperature (°F),Dew Point (°F),Humidity (%),Wind Speed (mph),Pressure (in),Precipitation (in),สถานีบ้านมาบป่าแฝก (1687),สถานีบ้านลานตาเกลี้ยง (501261),Rainfall_Avg (mm)
2023,6,15,83.8,75.1,76,3,29.3,0.25,0.0,0.0,0.0
2023,6,16,86.6,73.9,66.6,5.8,29.3,0.24,0.0,0.0,0.0
2023,6,17,89.1,74.4,62.3,4.1,29.3,0,0.0,0.0,0.0
2023,6,18,87.9,72.9,61.6,6.8,29.3,0,0.0,0.0,0.0
2023,6,19,86.4,72.5,63.3,6.3,29.3,0,0.0,0.0,0.0
2023,6,20,86.3,71.8,62.6,5.5,29.3,0,0.0,0.0,0.0
2023,6,21,84.8,72.5,67.1,3.8,29.4,0,0.0,0.0,0.0
2023,6,22,84.9,72.9,68,5.5,29.4,0.17,0.0,0.5,0.25
2023,6,23,87.1,72.5,62.1,5.5,29.3,0.17,0.0,0.0,0.0
2023,6,24,84.9,71.4,64.1,7.6,29.3,0,0.0,0.0,0.0
2023,6,25,85.8,72.6,64.9,5,29.3,0,0.0,0.0,0.0
2023,6,26,82.3,72.6,73.4,6.3,29.3,0.46,0.0,5.0,2.5
2023,6,27,85.4,72.9,66.4,5.9,29.3,0.46,0.0,0.0,0.0
2023,6,28,88.5,75,65.5,5.5,29.3,0.04,0.0,0.0,0.0
2023,6,29,90,75,62,5.3,29.3,0.02,0.0,0.0,0.0
2023,6,30,89.5,74.5,61.6,6.9,29.3,0,0.0,0.0,0.0
2023,7,1,90.6,74,59.4,4.5,29.3,0,0.0,0.0,0.0
2023,7,2,88.4,74.8,64.9,6,29.3,0,0.0,0.5,0.25
2023,7,3,82.1,75,79.9,2,29.3,0.04,0.0,16.0,8.0
2023,7,4,81.4,76.5,85.9,0.9,29.4,0.46,0.0,11.0,5.5
2023,7,5,81.5,76.1,84.5,1.3,29.4,0.52,0.0,8.0,4.0
2023,7,6,87,72.6,63.3,4.8,29.4,0.07,0.0,0.0,0.0
2023,7,7,90.5,74,59.8,4.8,29.3,0,0.0,0.0,0.0
2023,7,8,90.6,75.3,61.6,5.6,29.3,0,0.0,0.0,0.0
2023,7,9,89.3,75.9,66,3.4,29.3,0,0.0,0.0,0.0
2023,7,10,85.4,76.1,75,1.3,29.3,0,0.0,0.0,0.0
2023,7,11,84.6,74.6,73.4,2,29.4,0.02,0.0,6.5,3.25
2023,7,12,87,73.5,65,2.9,29.4,0.02,0.0,0.0,0.0
2023,7,13,88,72.5,61,6,29.4,0,0.0,0.0,0.0
2023,7,14,86.3,72.5,64.1,8.9,29.3,0,0.0,0.0,0.0
2023,7,15,85.8,72.3,63.6,8.8,29.3,0,0.0,0.0,0.0
2023,7,16,86.3,71.4,62,9.5,29.3,0,0.0,0.0,0.0
2023,7,17,86.9,73.1,63.6,9.4,29.2,0,0.0,0.0,0.0
2023,7,18,85.6,72.9,66,10.5,29.2,0.17,0.0,0.0,0.0
2023,7,19,84.6,72,66.5,9.5,29.2,0.17,0.0,1.5,0.75
2023,7,20,84.3,73.5,70.6,7.3,29.3,0.24,0.0,0.0,0.0
2023,7,21,88.9,74.1,62.5,4,29.3,0.24,0.0,3.0,1.5
2023,7,22,88.4,77.1,70.6,1.9,29.3,0.06,0.0,0.0,0.0
2023,7,23,85.1,76.6,77.1,1.8,29.3,1.07,0.0,0.0,0.0
2023,7,24,84.1,76.4,78.3,2.3,29.3,1.08,0.0,0.0,0.0
2023,7,25,86.6,73.5,65.6,6.4,29.3,0.03,0.0,0.0,0.0
2023,7,26,86.3,73.1,64.5,7,29.3,0.03,0.0,0.0,0.0
2023,7,27,85.3,73,67,9.3,29.3,0.03,0.0,0.0,0.0
2023,7,28,85.5,73.3,66.6,9.5,29.2,0,0.0,0.0,0.0
2023,7,29,84.8,73.3,68.1,9,29.2,0,0.0,0.0,0.0
2023,7,30,84.1,74,72,4.4,29.2,0.04,0.0,0.5,0.25
2023,7,31,81.3,77.8,89.1,0.4,29.3,0.11,0.0,0.0,0.0
2023,8,1,83.1,76.8,82.1,2.1,29.3,0.18,0.0,0.5,0.25
2023,8,2,83.9,75.9,77.8,2.5,29.3,0.15,0.0,0.0,0.0
2023,8,3,83.4,74.5,74.6,6.4,29.3,0.06,0.0,0.5,0.25
2023,8,4,82.9,74.5,75.9,4.6,29.4,0.05,0.0,0.0,0.0
2023,8,5,82.1,74.9,79.6,3.5,29.4,0.08,0.0,5.5,2.75
2023,8,6,82.5,73.4,74.3,5.1,29.3,0.3,0.0,6.0,3.0
2023,8,7,79.7,75.7,87.1,2.3,29.3,0.41,0.0,6.5,3.25
2023,8,8,78.8,76.1,91.9,0.4,29.3,0.51,0.0,7.0,3.5
2023,8,9,80.9,74.6,81.9,3.3,29.4,0.47,0.0,0.5,0.25
2023,8,10,82.8,73.6,74.3,5.6,29.4,0.09,0.0,0.0,0.0
2023,8,11,84.8,73.6,69.3,7.1,29.3,0.01,0.0,0.0,0.0
2023,8,12,86,74.8,69.9,4.4,29.3,0,0.0,0.0,0.0
2023,8,13,85.9,74.3,68.5,6.8,29.3,0,0.0,0.0,0.0
2023,8,14,85.4,73.9,69.5,7,29.3,0,0.0,0.0,0.0
2023,8,15,85.8,72.6,65.3,7.9,29.3,0,0.0,0.0,0.0
2023,8,16,84.1,73.6,71,4.4,29.3,0.13,0.0,5.0,2.5
2023,8,17,85.3,73,67.4,5.4,29.3,0.13,0.0,0.0,0.0
2023,8,18,86.8,72,62.6,7.1,29.3,0,0.0,0.0,0.0
2023,8,19,88.3,71.9,59,8.1,29.3,0,0.0,0.0,0.0
2023,8,20,89.3,74.3,62.6,8.3,29.3,0,0.0,6.5,3.25
2023,8,21,83.8,77.8,83.4,1.9,29.3,0.69,0.0,5.5,2.75
2023,8,22,85,73.5,68.6,4.8,29.3,0.67,0.0,0.0,0.0
2023,8,23,85.8,73.3,66.6,6.6,29.3,0,0.0,0.0,0.0
2023,8,24,84.9,73,67.6,6.1,29.3,0,0.0,0.0,0.0
2023,8,25,84.4,73,68.3,6.8,29.3,0,0.0,0.0,0.0
2023,8,26,83.1,72.4,69.9,4.8,29.3,0,0.0,1.5,0.75
2023,8,27,84.9,73.1,68,5.5,29.3,0.01,0.0,0.0,0.0
2023,8,28,86.1,73.5,66.3,6.3,29.3,0,0.0,0.0,0.0
2023,8,29,85.8,74.8,71,4,29.2,0.12,0.0,0.0,0.0
2023,8,30,84.6,76.9,79.4,2.4,29.3,0.58,0.0,0.0,0.0
2023,8,31,84.8,76.6,77.3,1.9,29.3,0.09,0.0,0.0,0.0
2023,9,1,87.9,74.8,66.9,6.1,29.3,0.02,0.0,1.5,0.75
2023,9,2,87,76.1,71.6,1.1,29.2,0.05,0.0,0.0,0.0
2023,9,3,86.1,76.9,75,3,29.2,0.05,0.0,0.0,0.0
2023,9,4,85.3,77,77.3,2,29.2,0.31,0.0,41.5,20.75
2023,9,5,80.3,77.6,92.4,1.1,29.3,2.86,0.0,70.0,35.0
2023,9,6,82.4,75.4,80.8,2.8,29.3,0.19,0.0,0.5,0.25
2023,9,7,85.3,74.5,71.1,5.4,29.4,0.02,0.0,0.0,0.0
2023,9,8,85.6,74.8,70.4,7,29.3,0,0.0,0.5,0.25
2023,9,9,85.9,74.3,68.4,5.1,29.3,0.02,0.0,0.0,0.0
2023,9,10,83.8,75.3,76.1,3.6,29.3,0.17,0.0,2.5,1.25
2023,9,11,82.3,76.8,84.9,1.3,29.3,0.3,0.0,13.5,6.75
2023,9,12,81.1,75.8,84.1,2.8,29.3,0.26,0.0,2.0,1.0
2023,9,13,81,76.3,85.9,1,29.4,0.13,0.0,1.5,0.75
2023,9,14,84.3,74.3,72.9,5,29.3,0.13,0.0,0.0,0.0
2023,9,15,84.3,75.3,75.6,5.5,29.3,0.01,0.0,17.0,8.5
2023,9,16,79.9,77.3,92.3,0.8,29.3,1.01,0.0,25.0,12.5
2023,9,17,79,76.9,93.1,1.5,29.3,2.01,0.0,45.5,22.75
2023,9,18,78.6,76.5,93.8,1.5,29.4,1.91,0.0,50.5,25.25
2023,9,19,80.1,76.8,89.8,0.5,29.4,2.12,0.0,1.0,0.5
2023,9,20,84.6,75.4,74,2.5,29.4,0.23,0.0,0.0,0.0
2023,9,21,86.6,76,72.6,2.3,29.4,0.01,0.0,2.0,1.0
2023,9,22,85.5,78.5,80.5,1,29.4,0.35,0.0,0.0,0.0
2023,9,23,85.4,78.1,79.9,0.9,29.4,0.01,0.0,0.0,0.0
2023,9,24,86.8,77.3,76,1.4,29.3,0.01,0.0,0.0,0.0
2023,9,25,86.4,78,76.8,1.3,29.3,0,0.0,0.0,0.0
2023,9,26,83.5,77.3,82.6,1.3,29.3,0.63,0.0,1.0,0.5
2023,9,27,78.6,77,94.9,1.8,29.3,1.75,0.0,45.5,22.75
2023,9,28,79.4,76.5,91.5,1.4,29.3,2.13,0.0,12.0,6.0
2023,9,29,79.8,77,91.8,0.5,29.4,0.85,0.0,2.5,1.25
2023,9,30,80.1,77.3,90.8,1.3,29.4,0.22,0.0,0.0,0.0
2023,10,1,82.3,75.9,82.1,3,29.4,0.17,0.0,3.0,1.5
2023,10,2,84.1,75.4,76.3,3.4,29.4,0.2,0.0,0.0,0.0
2023,10,3,85.5,75,72,3.9,29.4,0,0.0,0.0,0.0
2023,10,4,87.3,77,72.6,2.3,29.4,0,0.0,34.5,17.25
2023,10,5,82.5,78.4,87.8,0,29.3,2.86,0.0,11.0,5.5
2023,10,6,78.9,77.5,95.5,0.3,29.4,2.86,0.0,11.5,5.75
2023,10,7,80.5,76,86.5,0.9,29.4,0.57,0.0,1.5,0.75
2023,10,8,81.3,74,78.5,3.5,29.4,0.07,0.0,0.0,0.0
2023,10,9,81.1,75.3,82.4,2.6,29.4,0,0.0,7.5,3.75
2023,10,10,77,75.8,95.5,0.3,29.5,2.52,0.0,44.0,22.0
2023,10,11,79.4,76,89.6,1,29.5,2.81,0.0,13.5,6.75
2023,10,12,82,77.4,86.5,1.4,29.5,1.3,0.0,2.0,1.0
2023,10,13,83,76.5,81.4,1.3,29.5,0,0.0,0.0,0.0
2023,10,14,81.6,76.4,84.4,1.1,29.4,0,0.0,0.0,0.0
2023,10,15,82.9,77.5,84.5,1,29.4,0.07,0.0,4.5,2.25
2023,10,16,82,76.4,84,1.8,29.4,0.28,0.0,5.5,2.75
2023,10,17,81.3,76.9,87.1,0.3,29.4,0.71,0.0,0.5,0.25
2023,10,18,83.4,76.3,80.8,0.9,29.4,0.71,0.0,0.0,0.0
2023,10,19,83.9,77.4,81.4,0.3,29.4,0,0.0,0.0,0.0
2023,10,20,84.8,77.5,80.4,0.9,29.4,0,0.0,2.5,1.25
2023,10,21,78.5,74.9,88.4,1.6,29.5,1.31,0.0,3.0,1.5
2023,10,22,79.1,75.6,89.4,0.9,29.5,1.13,0.0,13.5,6.75
2023,10,23,82.3,76.3,83,0.5,29.5,0.45,0.0,0.0,0.0
2023,10,24,83.1,76.6,81.3,1,29.5,0,0.0,0.0,0.0
2023,10,25,84,77.4,82.1,0.8,29.5,0,0.0,0.0,0.0
2023,10,26,79.5,77.3,93.3,0,29.5,0.2,0.0,13.5,6.75
2023,10,27,81.6,77.1,86.6,1.1,29.4,0.2,0.0,1.0,0.5
2023,10,28,81.5,77.1,87.1,1.5,29.4,0.24,0.0,23.5,11.75
2023,10,29,77,75,94,0.6,29.5,4.9,0.0,8.5,4.25
2023,10,30,78.1,74.4,88.4,2,29.5,4.9,0.0,42.5,21.25
2023,10,31,78.8,74.4,86.8,1.6,29.6,1.44,0.0,0.0,0.0
2023,11,1,81.1,75.6,83.9,1,29.5,0.92,0.0,0.0,0.0
2023,11,2,81.4,76.1,85.1,1.1,29.5,0,0.0,0.0,0.0
2023,11,3,83,76.1,80.8,0.8,29.4,0,0.0,0.0,0.0
2023,11,4,82.9,77.1,83.4,0,29.4,0,0.0,0.0,0.0
2023,11,5,84.7,78.1,81,1.1,29.4,0,0.0,0.0,0.0
2023,11,6,84.5,77.8,81.4,0.5,29.4,0,0.0,0.0,0.0
2023,11,7,84.3,77.7,82.1,0.9,29.5,0,0.0,0.0,0.0
2023,11,8,83.5,77,82.4,1.3,29.4,0,0.0,0.0,0.0
2023,11,9,83.1,77.4,84,1,29.4,0,0.0,0.0,0.0
2023,11,10,83.9,77.5,82.5,1,29.5,0,0.0,0.0,0.0
2023,11,11,83.1,78.4,85.9,0.5,29.5,0.02,0.0,1.0,0.5
2023,11,12,79.6,75.5,88.3,1,29.5,0.29,0.0,1.0,0.5
2023,11,13,82.5,77.4,85.1,1,29.5,0.26,0.0,0.0,0.0
2023,11,14,81.4,75.5,83.4,1,29.6,0.02,0.0,0.0,0.0
2023,11,15,82,74.8,80.1,1.3,29.6,0.02,0.0,0.0,0.0
2023,11,16,81.8,74.8,80.6,1.5,29.6,0,0.0,0.0,0.0
2023,11,17,80,71.3,75.4,2.4,29.6,0,0.0,0.0,0.0
2023,11,18,77.5,66.5,70.5,1.5,29.6,0,0.0,0.0,0.0
2023,11,19,76,66,73.8,1.1,29.6,0,0.0,0.0,0.0
2023,11,20,75.5,66.3,75.4,1,29.6,0,0.0,0.0,0.0
2023,11,21,75.8,68.4,79.4,0.3,29.5,0,0.0,0.0,0.0
2023,11,22,76.5,68.9,79.1,1,29.5,0,0.0,0.0,0.0
2023,11,23,77.1,69.3,78.9,1.8,29.5,0,0.0,0.0,0.0
2023,11,24,77.3,69.5,79.4,1.3,29.5,0,0.0,0.0,0.0
2023,11,25,78.1,70.3,78.1,0.9,29.5,0,0.0,0.0,0.0
2023,11,26,78.6,69.6,75.9,1.4,29.6,0,0.0,0.0,0.0
2023,11,27,79.1,71.5,77.5,1,29.5,0,0.0,0.0,0.0
2023,11,28,77.8,71.9,82.3,0.8,29.5,0,0.0,0.0,0.0
2023,11,29,78.5,70,76.9,1,29.5,0,0.0,0.0,0.0
2023,11,30,78.8,71.5,79.5,1.5,29.5,0,0.0,0.0,0.0
2023,12,1,79.6,72.3,79.6,0.3,29.5,0,0.0,0.0,0.0
2023,12,2,80,73.9,81.5,0.8,29.5,0,0.0,0.0,0.0
2023,12,3,80,73.6,81.8,1,29.5,0,0.0,0.0,0.0
2023,12,4,79,72.8,82.4,0.5,29.5,0,0.0,0.0,0.0
2023,12,5,80.3,73.5,81.9,1,29.5,0,0.0,0.0,0.0
2023,12,6,81.8,74,79.3,0.6,29.5,0,0.0,0.0,0.0
2023,12,7,80.3,74,82.4,0.5,29.5,0.02,0.0,0.0,0.0
2023,12,8,80,71.3,76.9,1,29.5,0.02,0.0,0.0,0.0
2023,12,9,81.8,72.6,76.1,0.8,29.4,0,0.0,0.0,0.0
2023,12,10,82.9,74.6,77.1,0.8,29.4,0,0.0,0.0,0.0
2023,12,11,82.4,75.1,80.1,0.6,29.4,0,0.0,0.0,0.0
2023,12,12,81.6,74,79.5,0.9,29.4,0,0.0,0.0,0.0
2023,12,13,80.3,73.4,80.8,0.9,29.5,0,0.0,0.0,0.0
2023,12,14,80,71.9,78,1.4,29.5,0,0.0,0.0,0.0
2023,12,15,79.9,71.4,77.5,0.6,29.5,0,0.0,0.0,0.0
2023,12,16,77.9,70.4,79.7,0,29.5,0,0.0,0.0,0.0
2023,12,17,79,70.6,76.8,1,29.5,0,0.0,0.0,0.0
2023,12,18,79.1,71,77.6,0.9,29.5,0,0.0,0.0,0.0
2023,12,19,77.7,70.7,81.1,0.6,29.5,0,0.0,0.0,0.0
2023,12,20,78.6,70,76.8,1,29.5,0,0.0,0.0,0.0
2023,12,21,77.5,69.3,76.5,1.3,29.6,0,0.0,0.0,0.0
2023,12,22,73.6,64.4,74.3,0.9,29.6,0,0.0,0.0,0.0
2023,12,23,70,59,71,2.4,29.7,0,0.0,0.0,0.0
2023,12,24,70.5,59.5,71.3,1.1,29.7,0,0.0,0.0,0.0
2023,12,25,72.9,60.5,67.6,1.8,29.7,0,0.0,0.0,0.0
2023,12,26,74.3,61.9,68.5,1.6,29.6,0,0.0,0.0,0.0
2023,12,27,75.4,64,70.9,1.5,29.6,0,0.0,0.0,0.0
2023,12,28,75.6,65.4,72.9,1.1,29.6,0,0.0,0.0,0.0
2023,12,29,75.8,64.5,71.8,1.4,29.6,0,0.0,0.0,0.0
2023,12,30,76.7,65.6,70.1,1.1,29.5,0,0.0,0.0,0.0
2023,12,31,77.5,67.9,75.1,1,29.5,0,0.0,0.0,0.0
2024,1,1,77.8,67,72.6,1,29.5,0,0.0,0.0,0.0
2024,1,2,78.6,68.1,72.8,0.5,29.5,0,0.0,0.0,0.0
2024,1,3,77.5,67.1,72.9,0.9,29.5,0,0.0,0.0,0.0
2024,1,4,77.1,66.8,73.3,1.1,29.5,0,0.0,0.0,0.0
2024,1,5,76.9,66.9,73.6,0.9,29.5,0,0.0,0.0,0.0
2024,1,6,77.9,67.5,72.9,0.9,29.5,0,0.0,0.0,0.0
2024,1,7,78.5,68.1,73,1.3,29.5,0,0.0,0.0,0.0
2024,1,8,79.5,69.1,72.8,0.6,29.5,0,0.0,0.0,0.0
2024,1,9,81.4,68.5,67.9,1,29.4,0,0.0,0.0,0.0
2024,1,10,80.8,67.9,65.4,0.9,29.4,0,0.0,0.0,0.0
2024,1,11,82,67.8,63.5,0.8,29.4,0,0.0,0.0,0.0
2024,1,12,81.4,66.1,62.3,0.5,29.4,0,0.0,0.0,0.0
2024,1,13,81.9,68.9,65.8,1.3,29.4,0,0.0,0.0,0.0
2024,1,14,79.6,71.5,77,1.1,29.5,0,0.0,0.0,0.0
2024,1,15,79.1,70.1,75.5,0.5,29.5,0,0.0,0.0,0.0
2024,1,16,79.1,68.1,71.5,2,29.5,0,0.0,0.0,0.0
2024,1,17,78.4,67.6,71.6,1.3,29.5,0,0.0,0.0,0.0
2024,1,18,78.9,68.6,72.9,1.1,29.5,0,0.0,0.0,0.0
2024,1,19,79.8,67,68.3,1.3,29.4,0,0.0,0.0,0.0
2024,1,20,79,62,60.8,2.3,29.4,0,0.0,0.0,0.0
2024,1,21,78.3,59.4,55.3,2.6,29.5,0,0.0,0.0,0.0
2024,1,22,76.3,58.5,58,0.9,29.5,0,0.0,0.0,0.0
2024,1,23,76.1,62.6,65.9,0.9,29.5,0,0.0,0.0,0.0
2024,1,24,77.1,65.5,69,1.3,29.6,0,0.0,0.0,0.0
2024,1,25,72.4,64.3,76.3,1.3,29.7,0,0.0,0.0,0.0
2024,1,26,71.8,64.5,79.4,0.5,29.7,0,0.0,0.0,0.0
2024,1,27,75.3,67.4,77.5,0.8,29.6,0,0.0,0.0,0.0
2024,1,28,75.5,71,86.8,1.4,29.6,0.23,0.0,0.0,0.0
2024,1,29,74.3,70.9,89,1,29.6,0.39,0.0,0.0,0.0
2024,1,30,73,71.1,93.5,0.5,29.6,0.15,0.0,0.0,0.0
2024,1,31,76.4,69.9,82,1.1,29.6,0.07,0.0,0.0,0.0
2024,2,1,81.4,66.9,66.1,1.4,29.5,0,0.0,0.0,0.0
2024,2,2,83.5,67.6,60.8,1.6,29.5,0,0.0,0.0,0.0
2024,2,3,82.5,65.6,59,3.1,29.5,0,0.0,0.0,0.0
2024,2,4,82,62.1,52.8,2.6,29.5,0,0.0,0.0,0.0
2024,2,5,80.4,59.8,53.6,2,29.5,0,0.0,0.0,0.0
2024,2,6,80.4,58.8,53.1,3.1,29.5,0,0.0,0.0,0.0
2024,2,7,80.9,62.8,57.1,1.6,29.5,0,0.0,0.0,0.0
2024,2,8,83.5,65,56.8,1.9,29.4,0,0.0,0.0,0.0
2024,2,9,82.1,69.4,67.8,1,29.5,0,0.0,0.0,0.0
2024,2,10,81.4,71.8,73.3,1.9,29.6,0,0.0,0.0,0.0
2024,2,11,80.5,67,64.3,2,29.7,0,0.0,0.0,0.0
2024,2,12,78.9,67.6,70.4,1.1,29.6,0,0.0,0.0,0.0
2024,2,13,79.4,65.8,66.9,1.4,29.6,0,0.0,0.0,0.0
2024,2,14,80.4,64,61.5,1.3,29.5,0,0.0,0.0,0.0
2024,2,15,80.8,65.3,62.8,1.1,29.5,0,0.0,0.0,0.0
2024,2,16,81.6,67.1,63.3,0.9,29.5,0,0.0,0.0,0.0
2024,2,17,84,67.5,61.8,2,29.4,0,0.0,0.0,0.0
2024,2,18,84.8,68.4,60.6,1.5,29.4,0,0.0,0.0,0.0
2024,2,19,84.9,65.4,53.6,1.9,29.4,0,0.0,0.0,0.0
2024,2,20,85.5,64.4,50.5,3,29.4,0,0.0,0.0,0.0
2024,2,21,84.6,65.9,54.6,2,29.4,0,0.0,0.0,0.0
2024,2,22,83.8,65.6,56.5,1.4,29.4,0,0.0,0.0,0.0
2024,2,23,85.9,65.6,52.8,2.1,29.4,0,0.0,0.0,0.0
2024,2,24,87.4,68.8,56.1,1.3,29.4,0,0.0,0.0,0.0
2024,2,25,87.6,72,61.4,1,29.4,0,0.0,0.0,0.0
2024,2,26,88.1,74.1,64.1,1.4,29.4,0,0.0,0.0,0.0
2024,2,27,87,74.4,68.5,1.1,29.4,0,0.0,0.0,0.0
2024,2,28,87.3,72.3,62.5,1.1,29.4,0,0.0,0.0,0.0
2024,2,29,88,70.3,57.6,0.9,29.4,0,0.0,0.0,0.0
2024,3,1,87.4,69.1,56.8,2.3,29.4,0,0.0,0.0,0.0
2024,3,2,86,72.6,66,0.9,29.4,0,0.0,0.0,0.0
2024,3,3,87.8,71.3,60.5,0.5,29.4,0,0.0,0.0,0.0
2024,3,4,89.6,65.1,45.6,4.9,29.4,0,0.0,0.0,0.0
2024,3,5,90.3,63.9,41.9,1.8,29.4,0,0.0,0.0,0.0
2024,3,6,90.5,70.3,53.3,0.6,29.3,0,0.0,0.0,0.0
2024,3,7,89.1,72.3,60.3,0.9,29.3,0,0.0,0.0,0.0
2024,3,8,89,71.6,57.9,2.3,29.3,0,0.0,0.0,0.0
2024,3,9,91,68.8,50.3,3.9,29.4,0,0.0,0.0,0.0
2024,3,10,88.9,66.6,49.6,3,29.4,0,0.0,0.0,0.0
2024,3,11,88.9,67,49.4,1.6,29.5,0,0.0,0.0,0.0
2024,3,12,89.6,64.5,45.8,2.3,29.4,0,0.0,0.0,0.0
2024,3,13,87.4,59.8,43.4,3.3,29.4,0,0.0,0.0,0.0
2024,3,14,88.6,58.4,36.9,3.4,29.4,0,0.0,0.0,0.0
2024,3,15,91,61.8,40.3,1.6,29.4,0,0.0,0.0,0.0
2024,3,16,88.3,66.8,50.9,1.4,29.4,0,0.0,0.0,0.0
2024,3,17,88.9,69.4,54.5,1.9,29.4,0,0.0,0.0,0.0
2024,3,18,91.5,70.5,52.9,1,29.4,0,0.0,0.0,0.0
2024,3,19,88.3,71.1,59,2,29.4,0,0.0,0.0,0.0
2024,3,20,78.9,72.4,80.8,1.5,29.6,0.35,0.0,0.0,0.0
2024,3,21,82.8,72.5,72.8,1,29.5,0.06,0.0,0.0,0.0
2024,3,22,87.3,70.1,58.8,3,29.4,0.02,0.0,0.0,0.0
2024,3,23,89.3,65.9,48.5,2.1,29.3,0,0.0,0.0,0.0
2024,3,24,88.3,60.1,41.1,2.5,29.4,0,0.0,0.0,0.0
2024,3,25,87.9,59.4,41.1,0.6,29.4,0,0.0,0.0,0.0
2024,3,26,87.3,65.9,51.5,1.4,29.4,0,0.0,0.0,0.0
2024,3,27,87.1,72.9,64.3,0.9,29.5,0,0.0,0.0,0.0
2024,3,28,89.4,68.5,55,1.8,29.4,0,0.0,0.0,0.0
2024,3,29,89.8,69,52.9,1.5,29.4,0,0.0,0.0,0.0
2024,3,30,91.5,63.5,42.9,3.5,29.4,0,0.0,0.0,0.0
2024,3,31,93.3,60,33.4,3.9,29.4,0,0.0,0.0,0.0
2024,4,1,94.3,64.1,37.8,4.6,29.3,0,0.0,0.0,0.0
2024,4,2,94.5,67.8,42.5,5.5,29.3,0,0.0,0.0,0.0
2024,4,3,94.4,68.6,44.3,7.4,29.3,0,0.0,0.0,0.0
2024,4,4,95,70.5,46.4,4.6,29.3,0,0.0,0.0,0.0
2024,4,5,95.9,70.8,46,4.5,29.3,0,0.0,0.0,0.0
2024,4,6,94.1,74.6,55.1,3.4,29.3,0,0.0,0.0,0.0
2024,4,7,94.4,72.4,50.6,4.8,29.3,0,0.0,0.0,0.0
2024,4,8,95.8,65,37.1,2,29.3,0,0.0,0.0,0.0
2024,4,9,96.4,71.4,45.8,2,29.3,0,0.0,0.0,0.0
2024,4,10,89.4,71.6,56.5,2.3,29.4,0,0.0,0.0,0.0
2024,4,11,91.9,71.1,52.8,1.5,29.4,0,0.0,0.0,0.0
2024,4,12,93.4,72.6,51.4,1.4,29.4,0,0.0,0.0,0.0
2024,4,13,93.1,71.6,50.8,2,29.4,0,0.0,0.0,0.0
2024,4,14,88.9,74.5,64.9,1.8,29.4,0.81,0.5,8.0,4.25
2024,4,15,89.5,73.9,63.6,1.1,29.4,0.81,0.0,0.0,0.0
2024,4,16,90,75.4,64.6,1.4,29.3,0.24,0.0,0.0,0.0
2024,4,17,92.4,72.8,54.3,5.1,29.3,0.24,0.0,0.0,0.0
2024,4,18,93.4,69.6,46.4,5.9,29.3,0,0.0,0.0,0.0
2024,4,19,92,70,49,6.3,29.3,0,0.0,0.0,0.0
2024,4,20,92.3,68.4,46.4,6.5,29.3,0,0.0,0.0,0.0
2024,4,21,92.5,72.3,51.6,7.4,29.3,0,0.0,0.0,0.0
2024,4,22,94.1,73.6,52,6.6,29.3,0,0.0,0.0,0.0
2024,4,23,94.6,75.1,54.3,6.8,29.2,0,0.0,0.0,0.0
2024,4,24,93.5,73.6,53.3,3.5,29.3,0,0.0,0.0,0.0
2024,4,25,94.6,72.3,50,6.5,29.3,0,0.0,0.0,0.0
2024,4,26,94.9,72.6,49.3,7.3,29.3,0,0.0,0.0,0.0
2024,4,27,95.9,72,47.1,6.5,29.3,0,0.0,0.0,0.0
2024,4,28,96.3,74,49,6.4,29.3,0,0.0,0.0,0.0
2024,4,29,95.1,74,51.5,5.5,29.3,0,0.0,0.0,0.0
2024,4,30,95.1,73.9,51.4,7.9,29.2,0,0.0,0.0,0.0
2024,5,1,93.9,75,54.9,8.4,29.2,0,0.0,0.0,0.0
2024,5,2,95.4,74,50.7,6.9,26,0,0.0,0.0,0.0
2024,5,3,93.9,73.4,51.6,7.2,19.5,0,0.0,0.0,0.0
2024,5,4,96.2,74.9,51,7.6,10.7,0,0.0,0.0,0.0
2024,5,5,96.1,73.4,49.5,7.7,9.8,0,0.0,0.0,0.0
2024,5,6,94.8,73.8,51.8,4.9,13.8,0,0.0,0.0,0.0
2024,5,7,92.4,74.4,55.9,3.5,11.8,0,0.0,0.0,0.0
2024,5,8,90.9,75.7,63,1.8,10.7,0,0.0,0.0,0.0
2024,5,9,91.9,75.2,58.9,2.1,9.8,0,2.0,1.5,1.75
2024,5,10,87.5,64.8,59.3,2.5,14.7,0.09,0.0,0.0,0.0
2024,5,11,86.2,74.4,73.3,2.3,11,0.05,0.0,2.5,1.25
2024,5,12,89.1,63.2,53.3,2.5,14.7,0.02,0.0,0.0,0.0
2024,5,13,92.9,75.8,59,4.3,12.4,0.01,48.0,1.5,24.75
2024,5,14,87.6,61.3,54.1,2.6,15.9,0.17,0.0,0.0,0.0
2024,5,15,92.1,73.1,61.8,1.4,12.2,0.27,0.0,0.0,0.0
2024,5,16,93.3,79.9,66.6,2.2,9.8,0.27,0.0,0.0,0.0
2024,5,17,90.5,75.5,66.3,2.3,11,0,0.0,0.0,0.0
2024,5,18,90.9,72.5,62.3,2.7,12.2,0.03,0.0,0.0,0.0
2024,5,19,93.7,77.1,59.1,6.2,9.8,0.03,0.0,0.0,0.0
2024,5,20,94,76.9,58.1,5.6,9.7,0.02,0.0,0.0,0.0
2024,5,21,89.4,78,69.4,3.8,10.7,0.02,0.0,0.0,0.0
